,comment,Sentiment,Sentiment Confidence Score
3318,the question is how are you going to charge your watch with the waypoints after a 7 day travel to the mountain s,NEGATIVE,0.9982935786247253
3319,samsung get the battery this good cmon,POSITIVE,0.998744010925293
3320,square face provides more real estate in same or smaller diameter of larger diameter watch face that is round,NEGATIVE,0.9499173760414124
3321,13 07,POSITIVE,0.9706286787986755
3322,why ha nobody mentioned the potential for all day battery life for watch only use i want to use my iphone le so being able to go out for the whole day with only my watch and still be able to make and receive call and text is such a bonus,POSITIVE,0.9349079132080078
3323,tim cook doe not understand marketing or he would have named this apple watch pro,NEGATIVE,0.9996165037155151
3324,i do not think fitness folk actually care that much about the watch ultra not being able to look slick in a tux because most fitness folk want people to know that they are fitness folk and so the bulky bright watch ultra scream it for them for them like vegan or cross fit folk,NEGATIVE,0.9990189075469971
3325,how did you get it early,NEGATIVE,0.9793999791145325
3326,the comparison of the watch to the gaming phone give it an outlook that is quite endearing,POSITIVE,0.9998125433921814
3327,you showed theater mode being enabled that entire time you talked about the battery life in the intro i am curious what the battery life would be like without compromising on it feature,POSITIVE,0.9757992029190063
3328,people keep saying it not a heavy a it look so what doe it mean is it 1 5 time the regular watch is it lighter,NEGATIVE,0.9969973564147949
3329,do you think it is good for covering my cycling event a well a my garmin epic 2,POSITIVE,0.995965838432312
3330,i love the lego bonsai on the back,POSITIVE,0.9997712969779968
3331,im pretty sure the main core feature of the ultra is something that eeeeverrrrybody us longer battery life gt lt,NEGATIVE,0.9986249208450317
3332,that intro wa insane,NEGATIVE,0.9834393858909607
3333,rock climber still very much worry that the screen will get cracked i never wear my watch while climbing because the screen get so scratched,NEGATIVE,0.997340977191925
3334,that is a huge watch,POSITIVE,0.9996077418327332
3335,100 meter or 100 foot water resistance,POSITIVE,0.8395624160766602
3336,too bad my made in china dollar10 still show me the same 60mins 1 hour so i will not spend my dollar800 on it,NEGATIVE,0.9986422657966614
3337,hold one a second air integration are you sure marque have not heard that also what is tank pressure monitoring,NEGATIVE,0.9598771333694458
3338,69percent battery nice,POSITIVE,0.9979780316352844
3339,my uncle made the dive computer for the apple watch,NEGATIVE,0.9919597506523132
3340,where did you get those scar on wrist if you do not mind me asking,NEGATIVE,0.9884921312332153
3341,i have been into big watch before my apple watch and actually wa missing the large size most attractive for me is the extra battery life i constantly get pinged with work message and battery doe not last 16 hour sometimes so i am looking forward to this,POSITIVE,0.9880415201187134
3342,itzmalick go away nobody asked about your channel,NEGATIVE,0.9782484769821167
3343,yo fam i am a small content creator and i make a variety of entertaining reaction vlogs and a range of other content and i am still working on quality but i guarantee you will find something you will enjoy,POSITIVE,0.9996713399887085
3344,subtle john mayer watch flex,POSITIVE,0.9979979395866394
3345,dbrand coming up with a clutch,POSITIVE,0.9826726913452148
3346,i really be forgetting he ha a normal life,NEGATIVE,0.8365874290466309
3347,my huwawai watch battery life is 15 day and i brought it 4 year ago just for 140 usd and it is working fine without any issue,POSITIVE,0.9681217074394226
3348,that low gawd dayum sent me,NEGATIVE,0.998170018196106
3349,i would still rather have a dick tracy 2 way radio watch,NEGATIVE,0.9953415393829346
3350,marque the watch should be on your left wrist,NEGATIVE,0.991672694683075
3351,a a dude with no job and a recluse all the extreme extra feature is really not important to me im just getting it for the better battery the brighter screen and the overall bigger watch,NEGATIVE,0.9993638396263123
3352,watching this with earphone i am glad he did not let u hear that siren at 10 00 i prepared myself and got nervous just to be saved,NEGATIVE,0.9837120175361633
3353,you burn 2k in 3 hour i burn 2k in 50 min shit i did not know that wa good,NEGATIVE,0.9977295994758606
3354,bro the research he doe before making a video ayo respect marque,NEGATIVE,0.8769925236701965
3355,a a garmin fenix 6x pro solar amp apple watch 6 owner i think this standard of the battery must last a month is a bit irrational and overblown for 95percent of people who make that argument and not a feature that most fitness watch user actually use or need case in point how many people complain that their cellphone doe not last a month no one why well that is unrealistic and also because charging your phone is not a big deal why is charging your watch suddenly a big deal not many real world reason it is just a feature that we are used not and not one we actually use first i bet most fitness watch user do not go week without charging their watch secondly it is not much of an inconvenience to charge apple watch once a day or once every couple of day unless you really want to track sleep and even then when you wake up you can put it on the fast charger while you get ready for the next hour then throw it on for the rest of the day thirdly one of the reason why multi week battery life is likely a big deal is because charging most other fitness watch is clumsy and not convenient my garmin fenix 6x pro solar ha a wonky proprietary charger and it is not very convenient to charge so i rarely make the effort to charge it my apple watch on the other hand is super easy to charge with it is magnetic wireless charger so i think this whole battery must last a month is just a talking point rather than a feature that most fitness watch user actually use and when they do it is likely because charging is not easy and intuitive this requirement is like pixel peeping with pro camera doe it actually make a real world difference no it is simple to charge your watch every 1 3 day,NEGATIVE,0.9991200566291809
3356,one question mate btw awesome dive to catch the frisbee did the apple watch recognize a fall when you jumped there,POSITIVE,0.5746220350265503
3357,hellahgooooddddd,NEGATIVE,0.9866822957992554
